FDID,RESPONSE_TIME,FIRE_CLEARANCE_TIME,DEPT_STA,INC_TYPE,SHIFT,PROP_VAL
19110,5.0,3.0,192,118,C,
19110,5.0,39.0,18,131,C,
19110,3.0,18.0,131,131,C,
19110,5.0,43.0,16,130,C,
19110,2.0,21.0,161,113,C,
19110,4.0,1.0,14,150,C,
19110,3.0,1.0,16,150,C,
19110,3.0,7.0,14,150,C,
19110,6.0,13.0,146,131,C,
19110,5.0,143.0,168,111,C,
19110,9.0,5.0,184,151,C,
19110,0.0,9.0,183,118,C,
19110,0.0,4.0,18,154,C,500.0
19110,4.0,5.0,170,118,C,
19110,5.0,16.0,160,118,B,
19110,5.0,5.0,169,151,B,
19110,2.0,38.0,16,111,B,
19110,6.0,29.0,162,113,B,
19110,5.0,7.0,108,150,B,
19110,5.0,14.0,16,118,B,
19110,3.0,13.0,134,100,B,
19110,3.0,8.0,100,118,B,
19110,8.0,24.0,148,151,B,
19110,6.0,34.0,135,151,B,
19110,6.0,16.0,16,118,B,
19110,2.0,125.0,16,162,C,
19110,5.0,103.0,118,118,C,
19110,0.0,6.0,16,150,C,
19110,6.0,25.0,185,132,C,
19110,6.0,84.0,127,143,C,
19110,10.0,45.0,105,150,C,
19110,7.0,20.0,127,150,C,
19110,3.0,52.0,105,150,C,
19110,3.0,34.0,105,100,C,
19110,4.0,56.0,182,111,C,
19110,5.0,10.0,18,150,C,
19110,4.0,20.0,14,150,C,
19110,3.0,18.0,15,113,C,
19110,5.0,15.0,147,118,C,
19110,6.0,3.0,183,118,C,
19110,5.0,21.0,183,131,A,
19110,0.0,12.0,185,150,A,
19110,5.0,26.0,171,154,A,500.0
19110,4.0,292.0,116,142,A,
19110,6.0,108.0,106,111,A,
19110,6.0,12.0,156,118,A,
19110,6.0,3.0,182,118,A,
19110,5.0,34.0,156,154,B,
19110,6.0,10.0,110,118,B,
19110,3.0,18.0,148,120,B,
19110,7.0,20.0,115,154,B,500.0
19110,6.0,2.0,147,154,B,500.0
19110,9.0,26.0,162,111,B,
19110,5.0,58.0,127,132,B,
19110,2.0,14.0,167,150,B,
19110,4.0,70.0,162,111,B,
19110,4.0,7.0,192,118,B,
19110,15.0,27.0,115,154,B,500.0
19110,5.0,2.0,18,154,B,500.0
19110,2.0,3.0,185,150,B,
19110,3.0,10.0,172,113,B,
19110,9.0,5.0,183,118,B,
19110,7.0,24.0,183,130,B,
19110,6.0,9.0,18,154,A,500.0
19110,7.0,32.0,186,121,A,
19110,4.0,8.0,182,151,A,
19110,3.0,82.0,13,112,A,
19110,6.0,28.0,124,154,A,500.0
19110,7.0,0.0,147,154,A,500.0
19110,0.0,42.0,163,118,A,
19110,4.0,15.0,117,130,A,
19110,3.0,4.0,115,151,A,
19110,4.0,9.0,149,113,A,
19110,8.0,41.0,135,150,A,
19110,6.0,2.0,131,150,A,
19110,4.0,11.0,163,118,A,
19110,4.0,18.0,163,118,B,
19110,7.0,8.0,115,151,B,
19110,10.0,5.0,127,151,B,
19110,7.0,17.0,131,150,B,
19110,6.0,30.0,127,151,B,
19110,10.0,12.0,130,100,B,
19110,3.0,15.0,130,143,B,
19110,8.0,25.0,147,154,B,500.0
19110,7.0,11.0,16,143,B,
19110,2.0,26.0,132,142,B,
19110,3.0,31.0,170,154,B,500.0
19110,3.0,11.0,16,130,B,
19110,3.0,63.0,126,142,B,
19110,4.0,6.0,191,150,B,
19110,4.0,9.0,16,113,C,
19110,4.0,23.0,16,113,C,
19110,5.0,4.0,167,150,C,
19110,7.0,65.0,14,150,C,
19110,5.0,10.0,16,151,C,
19110,7.0,3.0,134,100,C,
19110,1.0,17.0,151,118,C,
19110,3.0,10.0,13,118,C,
19110,4.0,2.0,184,150,C,
19110,5.0,5.0,184,150,C,
19110,5.0,3.0,164,100,C,
19110,5.0,20.0,164,131,C,
19110,4.0,32.0,16,131,A,
19110,6.0,75.0,169,150,A,
19110,5.0,40.0,166,100,A,
19110,4.0,15.0,16,111,A,
19110,7.0,24.0,136,140,A,
19110,4.0,102.0,18,111,A,
19110,2.0,179.0,11,111,A,
19110,4.0,16.0,147,131,A,
19110,5.0,8.0,115,130,A,
19110,2.0,17.0,116,123,A,
19110,4.0,32.0,103,111,A,
19110,3.0,44.0,168,151,A,
19110,6.0,5.0,147,118,A,
19110,7.0,1.0,16,150,A,
19110,4.0,3.0,183,118,A,
19110,7.0,0.0,183,118,A,
19110,4.0,1.0,106,150,A,
19110,5.0,19.0,165,150,A,
19110,0.0,15.0,165,150,A,
19110,6.0,13.0,162,151,C,
19110,3.0,31.0,145,131,C,
19110,4.0,21.0,172,130,C,
19110,3.0,29.0,182,150,C,
19110,3.0,18.0,17,113,C,
19110,3.0,1.0,183,118,C,
19110,3.0,213.0,106,111,C,1800000.0
19110,4.0,27.0,182,150,C,
19110,5.0,24.0,160,118,A,
19110,3.0,4.0,159,150,A,
19110,4.0,33.0,18,131,A,
19110,5.0,12.0,124,140,A,
19110,6.0,7.0,131,143,A,
19110,5.0,25.0,125,113,A,
19110,5.0,26.0,184,130,B,
19110,7.0,13.0,121,131,B,
19110,4.0,55.0,147,100,B,50000.0
19110,5.0,70.0,154,131,B,
19110,8.0,10.0,18,154,B,500.0
19110,6.0,33.0,117,100,B,
19110,4.0,4.0,18,154,B,
19110,6.0,30.0,131,143,B,
19110,8.0,14.0,134,118,B,500.0
19110,2.0,30.0,16,131,B,
19110,8.0,10.0,182,118,C,
19110,9.0,11.0,166,154,C,500.0
19110,2.0,98.0,167,130,C,
19110,4.0,10.0,171,150,C,
19110,3.0,17.0,16,111,C,
19110,3.0,3.0,14,120,C,
19110,0.0,7.0,125,113,C,
19110,2.0,16.0,183,150,C,
19110,4.0,5.0,135,151,C,
19110,4.0,16.0,161,113,C,
19110,12.0,19.0,149,130,C,
19110,22.0,48.0,132,142,C,
19110,3.0,33.0,173,113,C,
19110,0.0,12.0,111,154,C,500.0
19110,6.0,15.0,182,151,C,
19110,0.0,3.0,163,150,C,
19110,6.0,26.0,101,154,B,
19110,5.0,62.0,121,111,B,
19110,13.0,11.0,162,154,B,500.0
19110,4.0,30.0,131,161,B,8000.0
19110,10.0,57.0,114,100,B,
19110,6.0,95.0,18,100,B,
19110,5.0,2.0,130,143,B,
19110,0.0,79.0,171,111,B,
19110,4.0,18.0,183,130,B,
19110,5.0,7.0,147,154,B,500.0
19110,13.0,22.0,117,150,B,
19110,5.0,93.0,19,122,B,
19110,3.0,3.0,16,150,B,
19110,5.0,13.0,159,150,B,
19110,4.0,9.0,169,100,B,
19110,5.0,30.0,183,111,B,
19110,18.0,3.0,114,118,C,
19110,6.0,31.0,158,130,C,
19110,9.0,6.0,185,150,C,
19110,5.0,18.0,162,131,C,
19110,4.0,18.0,115,150,C,
19110,2.0,9.0,16,150,C,
19110,0.0,3.0,173,150,C,
19110,5.0,332.0,192,111,C,1100000.0
19110,6.0,32.0,147,140,C,
19110,6.0,10.0,160,150,C,
19110,11.0,11.0,18,150,C,0.0
19110,5.0,3.0,147,118,A,
19110,0.0,35.0,161,130,C,
19110,5.0,11.0,18,150,A,0.0
19110,4.0,4.0,147,151,C,
19110,7.0,1.0,18,154,C,500.0
19110,13.0,6.0,119,154,C,500.0
19110,4.0,95.0,154,160,C,
19110,8.0,27.0,114,131,A,
19110,6.0,7.0,147,150,A,
19110,6.0,33.0,129,130,A,500.0
19110,0.0,3.0,129,131,A,500.0
19110,7.0,22.0,115,150,A,
19110,3.0,19.0,134,154,A,500.0
19110,3.0,12.0,185,150,A,
19110,5.0,36.0,185,154,A,500.0
19110,11.0,50.0,108,131,A,
19110,4.0,40.0,173,154,A,500.0
19110,7.0,4.0,184,151,C,
19110,5.0,172.0,182,118,C,
19110,1.0,7.0,161,154,C,500.0
19110,5.0,28.0,163,130,C,
19110,7.0,25.0,118,113,C,
19110,5.0,6.0,18,150,C,0.0
19110,5.0,23.0,122,150,C,500.0
19110,12.0,68.0,117,151,C,
19110,3.0,17.0,162,132,A,
19110,6.0,13.0,161,154,A,500.0
19110,9.0,15.0,135,150,A,
19110,3.0,37.0,135,100,A,
19110,13.0,5.0,165,118,A,
19110,4.0,27.0,182,118,A,
19110,12.0,55.0,171,118,A,500.0
19110,3.0,20.0,16,131,A,
19110,2.0,70.0,171,111,A,
19110,4.0,9.0,171,113,A,
19110,4.0,16.0,161,131,A,
19110,3.0,21.0,150,151,A,
19110,5.0,8.0,164,152,B,
19110,5.0,8.0,186,151,B,
19110,10.0,6.0,159,150,A,0.0
19110,8.0,18.0,184,151,A,
19110,6.0,343.0,19,111,A,
19110,4.0,13.0,136,150,B,
19110,3.0,26.0,105,132,B,
19110,4.0,52.0,182,150,B,
19110,4.0,5.0,164,152,B,
19110,0.0,8.0,14,151,B,
19110,12.0,1.0,183,150,B,
19110,7.0,6.0,164,151,B,
19110,5.0,6.0,147,100,B,
19110,7.0,2.0,183,118,C,
19110,11.0,56.0,149,130,A,
19110,6.0,10.0,107,151,C,
19110,6.0,20.0,160,118,C,
19110,6.0,8.0,172,151,C,
19110,9.0,8.0,131,151,C,
19110,0.0,40.0,184,131,C,
19110,4.0,7.0,182,151,C,
19110,3.0,7.0,186,151,C,
19110,0.0,11.0,186,131,C,
19110,8.0,81.0,145,160,C,
19110,3.0,18.0,152,130,C,
19110,7.0,10.0,163,150,C,
19110,13.0,153.0,135,111,C,
19110,3.0,72.0,130,161,A,
19110,4.0,87.0,17,111,A,
19110,3.0,11.0,168,113,A,
19110,3.0,68.0,164,111,A,
19110,8.0,57.0,168,150,A,
19110,4.0,4.0,164,151,B,
19110,9.0,4.0,147,154,B,500.0
19110,9.0,8.0,117,140,B,
19110,3.0,19.0,15,113,B,
19110,12.0,129.0,149,130,B,
19110,4.0,3.0,14,150,B,
19110,7.0,43.0,184,150,B,
19110,4.0,50.0,165,123,B,
19110,5.0,6.0,182,100,B,
19110,4.0,4.0,101,100,B,
19110,14.0,9.0,184,150,B,
19110,11.0,58.0,14,111,B,
19110,4.0,6.0,164,154,B,500.0
19110,1.0,17.0,182,118,B,
19110,5.0,33.0,126,118,B,
19110,4.0,6.0,18,118,B,
19110,1.0,101.0,13,111,C,
19110,5.0,5.0,101,100,C,
19110,6.0,7.0,14,150,C,
19110,5.0,7.0,101,118,C,
19110,4.0,3.0,14,150,C,
19110,10.0,74.0,185,143,C,
19110,2.0,21.0,163,113,C,
19110,5.0,21.0,172,151,C,
19110,5.0,7.0,164,151,C,
19110,6.0,8.0,183,151,C,
19110,16.0,20.0,117,131,C,
19110,7.0,62.0,105,112,B,
19110,5.0,13.0,160,130,B,
19110,5.0,27.0,130,143,B,
19110,5.0,48.0,126,111,B,
19110,3.0,5.0,164,154,B,500.0
19110,7.0,4.0,185,150,B,
19110,10.0,12.0,185,113,B,
19110,7.0,7.0,185,154,B,500.0
19110,7.0,142.0,15,111,C,
19110,7.0,27.0,183,100,C,
19110,9.0,17.0,170,130,C,
19110,0.0,8.0,14,130,C,
19110,6.0,13.0,126,111,C,
19110,9.0,7.0,162,113,C,
19110,0.0,145.0,18,111,C,
19110,3.0,7.0,164,151,C,
19110,4.0,51.0,162,111,C,
19110,4.0,95.0,184,111,C,
19110,4.0,41.0,165,161,C,
19110,4.0,187.0,162,111,A,200000.0
19110,3.0,4.0,14,151,A,
19110,8.0,2.0,182,118,C,
19110,10.0,54.0,161,150,A,
19110,7.0,20.0,165,131,A,
19110,3.0,30.0,128,130,A,
19110,4.0,10.0,162,151,A,
19110,2.0,9.0,17,131,A,
19110,2.0,108.0,171,131,A,
19110,14.0,191.0,117,141,A,
19110,5.0,7.0,18,150,A,
19110,1.0,27.0,182,112,B,
19110,7.0,5.0,116,151,B,
19110,11.0,36.0,108,131,B,
19110,8.0,9.0,182,118,B,
19110,6.0,84.0,169,131,B,
19110,0.0,33.0,115,111,B,
19110,6.0,206.0,117,100,B,
19110,17.0,122.0,160,162,B,
19110,5.0,4.0,17,113,B,
19110,5.0,14.0,184,151,B,
19110,7.0,85.0,110,111,B,
19110,7.0,14.0,182,118,A,
19110,5.0,52.0,169,111,A,
19110,6.0,13.0,115,113,A,
19110,3.0,8.0,102,131,A,
19110,5.0,18.0,165,150,A,
19110,5.0,32.0,147,150,A,
19110,2.0,42.0,19,130,B,
19110,12.0,3.0,18,150,B,
19110,6.0,66.0,118,113,B,
19110,9.0,14.0,185,118,A,
19110,7.0,6.0,164,154,B,500.0
19110,6.0,12.0,161,151,B,
19110,4.0,16.0,105,151,B,
19110,8.0,14.0,107,114,B,
19110,2.0,193.0,164,111,B,
19110,5.0,2.0,184,118,B,
19110,10.0,36.0,151,131,B,
19110,4.0,43.0,148,111,B,
19110,5.0,12.0,168,150,B,
19110,4.0,14.0,184,150,B,
19110,2.0,7.0,18,150,B,
19110,3.0,8.0,18,150,B,
19110,4.0,8.0,18,150,B,
19110,7.0,2.0,134,154,C,500.0
19110,1.0,8.0,186,150,C,
19110,5.0,4.0,186,151,C,
19110,5.0,6.0,182,150,C,
19110,4.0,216.0,171,111,C,
19110,5.0,16.0,184,151,C,
19110,5.0,1.0,163,150,C,
19110,7.0,6.0,110,118,C,
19110,8.0,3.0,182,118,C,
19110,4.0,7.0,15,118,C,
19110,4.0,9.0,172,151,A,
19110,5.0,31.0,132,113,A,
19110,4.0,13.0,117,113,A,
19110,3.0,58.0,130,118,A,
19110,5.0,12.0,16,118,A,500.0
19110,4.0,2.0,164,151,C,
19110,8.0,30.0,147,154,C,500.0
19110,6.0,26.0,14,151,C,
19110,7.0,2.0,160,150,C,
19110,2.0,9.0,100,154,C,500.0
19110,2.0,98.0,171,111,C,
19110,5.0,24.0,143,113,C,
19110,7.0,57.0,110,113,C,
19110,3.0,15.0,163,111,C,
19110,5.0,20.0,165,150,C,
19110,3.0,39.0,169,162,A,
19110,0.0,16.0,147,154,A,500.0
19110,5.0,5.0,171,150,A,
19110,8.0,28.0,130,100,A,
19110,3.0,37.0,14,122,A,
19110,1.0,40.0,129,143,A,
19110,3.0,30.0,168,112,A,
19110,9.0,13.0,182,100,A,
19110,4.0,7.0,163,118,A,
19110,3.0,8.0,169,150,A,
19110,7.0,7.0,184,151,A,
19110,1.0,19.0,164,131,A,
19110,5.0,12.0,163,132,A,
19110,5.0,9.0,182,100,A,
19110,7.0,10.0,105,154,A,500.0
19110,11.0,0.0,182,118,A,
19110,1.0,2.0,164,151,A,
19110,4.0,12.0,164,162,A,
19110,2.0,18.0,182,151,A,
19110,4.0,29.0,158,130,A,
19110,4.0,9.0,134,113,A,
19110,4.0,3.0,182,151,B,
19110,6.0,11.0,134,143,B,
19110,4.0,4.0,164,151,B,
19110,5.0,7.0,18,150,B,
19110,7.0,11.0,162,150,B,
19110,6.0,15.0,18,150,B,
19110,5.0,3.0,163,151,B,
19110,5.0,3.0,182,151,B,
19110,4.0,5.0,182,100,B,
19110,4.0,35.0,102,160,B,
19110,4.0,3.0,110,160,B,
19110,6.0,12.0,171,151,B,
19110,3.0,42.0,165,150,B,
19110,9.0,16.0,116,160,B,
19110,6.0,3.0,18,150,B,
19110,7.0,19.0,108,114,B,
19110,5.0,48.0,165,132,B,
19110,0.0,24.0,16,151,B,
19110,6.0,14.0,114,150,B,
19110,5.0,2.0,184,151,B,
19110,5.0,8.0,18,154,C,
19110,4.0,9.0,130,113,C,
19110,8.0,4.0,164,140,C,
19110,10.0,77.0,18,150,C,
19110,6.0,2.0,152,118,C,
19110,5.0,23.0,164,150,C,
19110,3.0,15.0,172,151,C,
19110,4.0,9.0,18,130,C,
19110,3.0,49.0,172,112,C,
19110,4.0,20.0,100,113,C,
19110,6.0,72.0,162,100,C,
19110,6.0,3.0,17,154,B,500.0
19110,6.0,6.0,18,150,B,
19110,2.0,19.0,145,118,B,
19110,6.0,12.0,148,154,B,500.0
19110,7.0,3.0,130,118,B,
19110,6.0,3.0,131,143,B,
19110,4.0,9.0,160,131,B,
19110,5.0,21.0,115,118,B,
19110,4.0,11.0,183,150,B,
19110,7.0,1.0,147,151,B,
19110,3.0,94.0,172,111,C,
19110,6.0,24.0,184,150,C,
19110,7.0,17.0,130,118,C,
19110,8.0,12.0,121,131,C,
19110,4.0,55.0,12,132,C,
19110,8.0,44.0,187,118,C,
19110,16.0,6.0,114,100,C,
19110,5.0,23.0,108,130,C,
19110,0.0,6.0,134,151,C,
19110,4.0,53.0,183,111,C,
19110,6.0,47.0,141,118,C,
19110,5.0,42.0,186,151,C,
19110,17.0,11.0,18,150,C,
19110,6.0,5.0,18,150,C,
19110,5.0,6.0,134,118,C,
19110,5.0,17.0,187,121,C,
19110,11.0,25.0,14,151,A,
19110,4.0,4.0,110,113,A,
19110,10.0,71.0,162,151,A,
19110,6.0,14.0,118,151,A,
19110,5.0,1.0,182,118,A,
19110,4.0,13.0,149,118,A,
19110,3.0,6.0,182,118,A,
19110,4.0,16.0,149,118,A,
19110,7.0,9.0,107,118,A,
19110,3.0,25.0,147,151,A,
19110,5.0,44.0,16,111,A,0.0
19110,6.0,12.0,127,151,A,
19110,6.0,37.0,149,118,A,
19110,5.0,4.0,135,100,A,
19110,6.0,76.0,101,151,A,
19110,12.0,1.0,131,151,A,
19110,5.0,4.0,16,154,A,500.0
19110,3.0,25.0,16,112,B,
19110,2.0,28.0,14,137,B,
19110,4.0,3.0,16,154,B,500.0
19110,4.0,4.0,16,154,B,500.0
19110,3.0,14.0,188,113,B,
19110,5.0,46.0,127,151,B,
19110,3.0,23.0,168,111,B,
19110,1.0,25.0,163,116,B,
19110,1.0,346.0,16,111,B,
19110,5.0,22.0,132,131,B,
19110,3.0,48.0,163,140,B,
19110,3.0,3.0,130,154,B,500.0
19110,6.0,42.0,171,150,B,
19110,6.0,18.0,103,100,B,
19110,6.0,2.0,18,150,B,
19110,8.0,5.0,18,150,B,
19110,4.0,2.0,105,154,B,500.0
19110,7.0,16.0,18,150,B,
19110,5.0,15.0,16,154,B,500.0
19110,8.0,7.0,147,150,B,
19110,1.0,10.0,184,150,A,
19110,7.0,34.0,117,100,A,
19110,3.0,9.0,14,151,A,
19110,11.0,0.0,130,142,A,
19110,9.0,0.0,183,150,A,
19110,7.0,8.0,147,118,A,
19110,10.0,8.0,183,150,A,
19110,7.0,35.0,131,150,A,
19110,4.0,4.0,147,118,A,
19110,3.0,33.0,118,113,A,
19110,3.0,3.0,182,151,A,
19110,3.0,7.0,147,150,A,
19110,10.0,5.0,185,150,B,
19110,7.0,3.0,16,154,B,500.0
19110,2.0,34.0,115,154,B,500.0
19110,3.0,2.0,18,150,B,
19110,5.0,8.0,182,118,B,
19110,5.0,13.0,134,100,B,
19110,10.0,30.0,114,151,B,
19110,28.0,52.0,114,160,B,
19110,7.0,22.0,124,131,B,
19110,4.0,8.0,173,118,B,
19110,6.0,14.0,131,130,B,
19110,8.0,36.0,132,131,B,
19110,4.0,41.0,185,112,B,
19110,8.0,32.0,14,151,B,
19110,6.0,7.0,136,118,B,
19110,4.0,4.0,110,113,B,
19110,5.0,3.0,169,150,B,
19110,4.0,29.0,145,118,B,
19110,1.0,64.0,107,111,B,
19110,8.0,3.0,182,118,C,
19110,12.0,29.0,108,142,C,
19110,3.0,36.0,18,111,C,
19110,8.0,1.0,18,150,C,
19110,4.0,28.0,173,113,C,
19110,8.0,26.0,107,131,C,
19110,4.0,44.0,16,122,C,
19110,4.0,14.0,164,154,C,500.0
19110,3.0,4.0,183,150,C,
19110,10.0,14.0,141,100,C,
19110,12.0,15.0,135,151,C,
19110,7.0,4.0,134,113,C,
19110,3.0,10.0,122,113,C,
19110,2.0,5.0,18,150,C,
19110,8.0,11.0,182,118,C,
19110,12.0,34.0,130,131,A,
19110,6.0,2.0,130,154,A,500.0
19110,7.0,7.0,129,150,A,
19110,5.0,30.0,16,130,A,
19110,13.0,48.0,187,154,A,500.0
19110,6.0,12.0,124,131,A,
19110,2.0,18.0,134,130,A,
19110,4.0,25.0,153,113,A,
19110,13.0,39.0,160,111,A,
19110,7.0,55.0,19,118,A,
19110,4.0,9.0,115,113,A,
19110,7.0,9.0,130,150,A,
19110,10.0,137.0,160,111,A,
19110,4.0,41.0,103,151,A,
19110,11.0,6.0,134,154,A,500.0
19110,0.0,67.0,129,122,A,
19110,5.0,2.0,16,154,A,500.0
19110,4.0,17.0,134,154,A,500.0
19110,8.0,6.0,158,150,A,
19110,12.0,57.0,124,142,C,
19110,4.0,9.0,14,151,C,
19110,15.0,70.0,147,151,C,
19110,5.0,44.0,16,111,C,
19110,4.0,42.0,183,113,C,
19110,4.0,8.0,14,151,C,
19110,3.0,14.0,102,154,C,500.0
19110,5.0,9.0,163,151,C,
19110,2.0,24.0,172,113,C,
19110,3.0,10.0,152,111,C,
19110,4.0,9.0,128,131,C,
19110,0.0,10.0,184,151,C,
19110,21.0,40.0,115,130,C,
19110,4.0,21.0,130,154,C,500.0
19110,0.0,9.0,164,151,A,
19110,5.0,1.0,183,151,A,
19110,12.0,9.0,165,150,A,
19110,9.0,43.0,117,131,A,
19110,5.0,5.0,182,151,A,
19110,4.0,3.0,14,151,A,
19110,6.0,21.0,116,116,A,
19110,4.0,5.0,105,150,A,
19110,8.0,133.0,141,114,A,
19110,4.0,5.0,184,150,A,
19110,10.0,16.0,141,143,A,
19110,5.0,94.0,158,111,A,
19110,4.0,23.0,12,113,A,
19110,11.0,7.0,115,150,A,
19110,18.0,62.0,114,111,A,
19110,5.0,42.0,185,100,A,
19110,8.0,16.0,185,118,A,
19110,4.0,85.0,101,111,A,
19110,10.0,26.0,14,150,A,
19110,3.0,8.0,14,118,A,
19110,3.0,29.0,171,130,B,
19110,4.0,24.0,153,140,B,
19110,11.0,16.0,163,131,B,
19110,4.0,61.0,123,111,B,
19110,8.0,1.0,18,154,B,
19110,2.0,3.0,184,151,B,
19110,3.0,11.0,184,151,B,
19110,7.0,16.0,117,100,B,
19110,11.0,110.0,149,132,B,
19110,6.0,35.0,145,118,B,
19110,7.0,14.0,162,143,B,
19110,5.0,23.0,186,113,B,
19110,5.0,6.0,134,113,B,
19110,4.0,24.0,160,130,B,
19110,4.0,27.0,18,150,B,
19110,9.0,3.0,134,150,B,
19110,6.0,5.0,101,162,B,
19110,20.0,60.0,149,122,B,
19110,2.0,15.0,186,150,B,
19110,10.0,45.0,18,150,B,
19110,9.0,104.0,148,111,C,
19110,5.0,24.0,14,151,C,
19110,5.0,102.0,184,111,C,
19110,4.0,55.0,148,111,C,
19110,4.0,241.0,173,111,C,
19110,2.0,30.0,186,132,C,
19110,14.0,46.0,114,111,C,
19110,8.0,1.0,165,150,C,
19110,4.0,8.0,118,161,C,
19110,2.0,51.0,170,130,C,
19110,6.0,7.0,129,151,C,
19110,1.0,11.0,14,151,C,
19110,6.0,13.0,130,118,B,
19110,6.0,25.0,163,150,B,
19110,6.0,7.0,107,150,B,
19110,6.0,0.0,147,118,B,
19110,6.0,10.0,163,150,B,
19110,7.0,10.0,184,150,B,
19110,2.0,50.0,162,111,B,800000.0
19110,5.0,14.0,129,154,B,500.0
19110,2.0,8.0,191,113,B,
19110,0.0,2.0,183,118,B,
19110,1.0,111.0,163,111,B,
19110,4.0,26.0,14,112,B,
19110,6.0,11.0,160,151,B,
19110,1.0,37.0,14,151,B,
19110,6.0,3.0,147,150,B,
19110,7.0,8.0,16,150,B,
19110,15.0,39.0,187,150,B,
19110,7.0,26.0,163,130,C,
19110,5.0,11.0,183,151,C,
19110,7.0,79.0,188,131,C,
19110,4.0,20.0,164,113,C,
19110,4.0,5.0,101,118,C,
19110,0.0,13.0,134,154,C,500.0
19110,6.0,6.0,18,150,C,
19110,4.0,22.0,18,130,C,
19110,11.0,6.0,135,100,C,
19110,7.0,13.0,135,100,C,
19110,5.0,4.0,117,100,C,
19110,5.0,17.0,154,118,C,
19110,2.0,7.0,168,100,C,
19110,12.0,44.0,115,154,A,500.0
19110,10.0,10.0,134,154,A,500.0
19110,6.0,3.0,164,154,A,500.0
19110,3.0,18.0,143,114,A,
19110,3.0,13.0,151,113,A,
19110,6.0,10.0,136,113,A,
19110,8.0,15.0,16,150,A,
19110,5.0,4.0,147,140,A,
19110,5.0,5.0,192,113,B,
19110,5.0,11.0,166,100,B,
19110,2.0,101.0,162,111,B,
19110,0.0,67.0,148,111,B,
19110,5.0,12.0,129,100,B,
19110,9.0,5.0,168,151,B,
19110,3.0,17.0,150,130,B,
19110,6.0,53.0,169,111,B,
19110,4.0,197.0,148,111,B,
19110,7.0,170.0,125,111,A,
19110,3.0,9.0,111,118,A,
19110,6.0,16.0,183,131,A,
19110,3.0,4.0,183,150,A,
19110,5.0,2.0,164,150,B,
19110,4.0,18.0,100,154,B,
19110,8.0,4.0,107,151,B,
19110,4.0,4.0,183,150,B,
19110,6.0,18.0,185,150,B,
19110,5.0,6.0,191,118,B,
19110,4.0,33.0,168,100,B,
19110,4.0,4.0,129,151,B,
19110,8.0,7.0,117,100,B,
19110,6.0,3.0,184,150,B,
19110,10.0,8.0,184,150,B,
19110,4.0,24.0,185,130,B,
19110,6.0,5.0,183,150,C,
19110,4.0,145.0,163,112,C,
19110,4.0,21.0,162,131,C,
19110,9.0,5.0,148,151,C,
19110,3.0,23.0,154,131,C,
19110,10.0,135.0,117,111,C,
19110,6.0,7.0,184,150,C,
19110,6.0,89.0,151,111,C,
19110,5.0,19.0,148,118,C,
19110,5.0,1.0,183,151,C,
19110,3.0,27.0,126,130,C,
19110,4.0,32.0,192,131,C,
19110,4.0,26.0,18,150,C,
19110,4.0,5.0,185,150,C,
19110,6.0,0.0,16,118,C,
19110,10.0,532.0,117,111,C,
19110,3.0,83.0,147,131,C,
19110,2.0,27.0,167,111,A,
19110,14.0,0.0,164,151,A,
19110,6.0,11.0,141,150,A,
19110,2.0,66.0,100,100,A,
19110,4.0,3.0,183,100,A,
19110,7.0,10.0,147,130,A,
19110,2.0,68.0,16,131,A,
19110,1.0,65.0,165,131,A,
19110,3.0,8.0,147,160,A,
19110,16.0,1.0,163,118,A,
19110,5.0,22.0,110,113,A,
19110,7.0,23.0,183,154,A,500.0
19110,7.0,2.0,115,100,A,
19110,9.0,8.0,183,150,C,
19110,0.0,8.0,145,100,C,
19110,3.0,21.0,147,113,C,
19110,6.0,5.0,16,154,C,500.0
19110,2.0,11.0,147,151,C,
19110,7.0,22.0,135,131,C,
19110,7.0,31.0,11,160,C,
19110,9.0,19.0,183,118,A,
19110,5.0,11.0,164,154,A,500.0
19110,4.0,433.0,183,111,A,
19110,6.0,187.0,185,111,A,
19110,11.0,22.0,116,142,A,
19110,4.0,7.0,184,150,A,
19110,22.0,2.0,18,150,A,
19110,5.0,25.0,154,131,A,
19110,4.0,9.0,160,118,A,
19110,3.0,4.0,134,154,A,500.0
19110,6.0,5.0,163,118,B,
19110,8.0,52.0,168,154,B,500.0
19110,0.0,6.0,110,150,L,
19110,5.0,3.0,110,113,B,
19110,9.0,3.0,185,151,B,
19110,3.0,61.0,187,118,B,
19110,4.0,15.0,162,131,B,
19110,3.0,40.0,130,118,B,
19110,4.0,8.0,130,118,B,
19110,1.0,17.0,184,150,B,
19110,2.0,11.0,130,140,B,
19110,4.0,4.0,186,150,B,
19110,6.0,18.0,105,100,B,
19110,6.0,21.0,130,142,C,
19110,4.0,23.0,164,130,C,15000.0
19110,6.0,6.0,115,154,C,500.0
19110,4.0,3.0,182,118,C,
19110,4.0,176.0,184,111,C,
19110,0.0,157.0,16,111,C,
19110,4.0,121.0,184,111,C,
19110,9.0,7.0,162,151,C,
19110,9.0,58.0,114,122,C,
19110,7.0,27.0,105,131,C,
19110,7.0,2.0,185,150,C,
19110,7.0,21.0,185,150,C,
19110,6.0,0.0,134,154,C,500.0
19110,3.0,6.0,182,118,C,
19110,4.0,29.0,187,121,C,
19110,3.0,178.0,118,111,B,
19110,12.0,8.0,164,150,B,
19110,8.0,150.0,185,111,B,
