FDID,RESPONSE_TIME,FIRE_CLEARANCE_TIME
42015,5.0,20.0
42015,6.0,17.0
42015,5.0,9.0
42015,5.0,4.0
42015,7.0,51.0
42015,5.0,10.0
42015,2.0,23.0
42015,5.0,49.0
42015,7.0,46.0
42015,5.0,17.0
42015,5.0,9.0
42015,5.0,5.0
42015,4.0,12.0
42015,6.0,13.0
42015,4.0,3.0
42015,4.0,43.0
42015,5.0,48.0
42015,3.0,148.0
42015,4.0,18.0
42015,6.0,5.0
42015,5.0,16.0
42015,4.0,67.0
42015,5.0,8.0
42015,14.0,68.0
42015,5.0,29.0
42015,2.0,39.0
42015,4.0,22.0
42015,4.0,34.0
42015,2.0,19.0
42015,2.0,49.0
42015,4.0,13.0
42015,1.0,3.0
42015,4.0,179.0
42015,7.0,15.0
42015,4.0,44.0
42015,5.0,112.0
42015,3.0,12.0
42015,5.0,15.0
42015,8.0,116.0
42015,6.0,57.0
42015,4.0,4.0
42015,5.0,43.0
42015,0.0,5.0
42015,49.0,1845.0
42015,3.0,43.0
42015,4.0,43.0
42015,4.0,43.0
42015,4.0,5.0
42015,6.0,19.0
42015,9.0,93.0
42015,7.0,8.0
42015,4.0,33.0
42015,4.0,11.0
42015,5.0,75.0
42015,6.0,15.0
42015,4.0,36.0
42015,5.0,36.0
42015,6.0,46.0
42015,5.0,76.0
42015,2.0,162.0
42015,3.0,10.0
42015,5.0,41.0
42015,4.0,64.0
42015,5.0,11.0
42015,4.0,154.0
42015,27.0,492.0
42015,7.0,21.0
42015,7.0,42.0
42015,3.0,88.0
42015,0.0,25.0
42015,3.0,5.0
42015,5.0,31.0
42015,4.0,4.0
42015,4.0,2.0
42015,7.0,107.0
42015,4.0,11.0
42015,4.0,12.0
42015,3.0,6.0
42015,4.0,2.0
42015,4.0,12.0
42015,6.0,6.0
42015,3.0,7.0
42015,9.0,14.0
42015,13.0,6.0
42015,11.0,4.0
42015,5.0,4.0
42015,8.0,20.0
42015,6.0,54.0
42015,3.0,2.0
42015,4.0,18.0
42015,5.0,16.0
42015,4.0,150.0
42015,30.0,72.0
42015,4.0,65.0
42015,4.0,65.0
42015,3.0,10.0
42015,3.0,7.0
42015,4.0,18.0
42015,3.0,6.0
42015,3.0,7.0
42015,8.0,90.0
42015,192.0,3060.0
42015,3.0,126.0
42015,5.0,7.0
42015,1.0,4.0
42015,5.0,52.0
42015,3.0,29.0
42015,4.0,45.0
42015,5.0,28.0
42015,8.0,27.0
42015,15.0,54.0
42015,8.0,30.0
42015,4.0,63.0
42015,206.0,6994.0
42015,4.0,29.0
42015,2.0,26.0
42015,1.0,219.0
42015,2.0,16.0
42015,4.0,23.0
42015,26.0,315.0
42015,3.0,108.0
42015,5.0,39.0
42015,120.0,60532.0
42015,4.0,31.0
42015,5.0,11.0
42015,4.0,17.0
42015,5.0,14.0
42015,5.0,52.0
42015,5.0,52.0
42015,3.0,8.0
42015,2.0,11.0
42015,4.0,14.0
42015,4.0,6.0
42015,7.0,4.0
42015,17.0,378.0
42015,6.0,77.0
42015,4.0,308.0
42015,4.0,308.0
42015,5.0,23.0
42015,4.0,7.0
42015,5.0,130.0
42015,4.0,20.0
42015,5.0,23.0
42015,5.0,7.0
42015,6.0,121.0
42015,8.0,12.0
42015,5.0,770.0
42015,4.0,5.0
42015,4.0,2.0
42015,3.0,8.0
42015,31.0,229.0
42015,4.0,25.0
42015,0.0,6.0
42015,3.0,60.0
42015,1.0,15.0
42015,3.0,20.0
42015,4.0,15.0
42015,4.0,4.0
42015,431.0,21150.0
42015,4.0,8.0
42015,4.0,22.0
42015,1.0,4.0
42015,1.0,12.0
42015,5.0,13.0
42015,10.0,12.0
42015,2.0,24.0
42015,7.0,52.0
42015,4.0,7.0
42015,5.0,11.0
42015,4.0,19.0
42015,4.0,6.0
42015,6.0,42.0
42015,4.0,21.0
42015,9.0,24.0
42015,5.0,48.0
42015,4.0,30.0
42015,5.0,12.0
42015,3.0,7.0
42015,3.0,26.0
42015,5.0,50.0
42015,4.0,19.0
42015,4.0,7.0
42015,6.0,38.0
42015,0.0,3022.0
42015,6.0,15.0
42015,3.0,11.0
42015,5.0,76.0
42015,13.0,66.0
42015,4.0,34.0
42015,4.0,34.0
42015,4.0,34.0
42015,3.0,66.0
42015,5.0,10.0
42015,3.0,7.0
42015,3.0,158.0
42015,6.0,13.0
42015,4.0,133.0
42015,10.0,18.0
42015,4.0,14.0
42015,4.0,33.0
42015,5.0,16.0
42015,4.0,32.0
42015,6.0,55.0
42015,4.0,34.0
42015,7.0,13.0
42015,4.0,7.0
42015,3.0,4.0
42015,3.0,45.0
42015,6.0,56.0
42015,5.0,16.0
42015,4.0,68.0
42015,3.0,13.0
42015,5.0,14.0
42015,4.0,12.0
42015,5.0,24.0
42015,20.0,45.0
42015,189.0,4530.0
42015,1.0,16.0
42015,3.0,94.0
42015,4.0,10.0
42015,5.0,43.0
42015,5.0,28.0
42015,6.0,10.0
42015,2.0,55.0
42015,4.0,19.0
42015,4.0,62.0
42015,6.0,10.0
42015,3.0,22.0
42015,5.0,16.0
42015,5.0,13.0
42015,7.0,17.0
42025,5.0,59.0
42025,3.0,29.0
42025,5.0,2.0
42025,12.0,5.0
42025,4.0,105.0
42025,3.0,4.0
42025,5.0,11.0
42025,4.0,14.0
42025,6.0,61.0
42025,6.0,0.0
42025,10.0,90.0
42025,6.0,6.0
42025,8.0,4.0
42025,0.0,7.0
42025,6.0,11.0
42025,8.0,5.0
42025,12.0,4.0
42025,6.0,19.0
42025,11.0,5.0
42025,8.0,18.0
42025,6.0,74.0
42025,9.0,3.0
42025,5.0,19.0
42025,6.0,1.0
42025,11.0,8.0
42025,5.0,3.0
42025,4.0,6.0
42025,4.0,7.0
42025,6.0,15.0
42025,6.0,10.0
42025,9.0,6.0
42025,4.0,6.0
42025,4.0,14.0
42025,9.0,12.0
42025,9.0,12.0
42025,14.0,75.0
42025,7.0,14.0
42025,5.0,6.0
42025,14.0,4.0
42025,7.0,6.0
42025,6.0,6.0
42025,5.0,0.0
42025,0.0,23.0
42025,6.0,6.0
42025,12.0,3.0
42025,5.0,10.0
42025,6.0,31.0
42025,5.0,3.0
42025,7.0,11.0
42025,6.0,10.0
42025,4.0,36.0
42025,5.0,7.0
42025,5.0,17.0
42025,12.0,30.0
42025,9.0,10.0
42025,6.0,9.0
42025,5.0,21.0
42025,8.0,0.0
42025,6.0,2.0
42025,5.0,24.0
42025,5.0,35.0
42025,5.0,5.0
42025,7.0,20.0
42025,15.0,186.0
42025,8.0,65.0
42025,0.0,10.0
42025,6.0,26.0
42025,0.0,1.0
42025,7.0,15.0
42025,10.0,9.0
42025,7.0,10.0
42025,5.0,20.0
42025,6.0,7.0
42025,8.0,14.0
42025,8.0,2.0
42025,8.0,6.0
42025,5.0,15.0
42025,4.0,7.0
42025,10.0,10.0
42025,5.0,4.0
42025,6.0,10.0
42025,6.0,5.0
42025,3.0,3.0
42025,6.0,5.0
42025,5.0,8.0
42025,5.0,5.0
42025,4.0,11.0
42025,8.0,6.0
42025,7.0,0.0
42025,9.0,80.0
42025,5.0,3.0
42025,7.0,8.0
42025,8.0,56.0
42025,5.0,12.0
42025,4.0,10.0
42025,4.0,7.0
42025,10.0,5.0
42025,6.0,24.0
42025,5.0,9.0
42025,6.0,5.0
42025,11.0,21.0
42025,9.0,2.0
42025,2.0,6.0
42025,5.0,8.0
42025,5.0,26.0
42025,4.0,2.0
42025,4.0,18.0
42025,5.0,20.0
42025,5.0,111.0
42025,5.0,4.0
42025,6.0,7.0
42025,6.0,29.0
42025,7.0,6.0
42025,9.0,10.0
42025,0.0,25.0
42025,6.0,8.0
42025,9.0,13.0
42025,3.0,17.0
42025,9.0,26.0
42025,0.0,16.0
42025,9.0,9.0
42025,8.0,69.0
42025,6.0,46.0
42025,6.0,20.0
42025,5.0,7.0
42025,4.0,19.0
42025,4.0,39.0
42025,5.0,6.0
42025,6.0,10.0
42025,9.0,21.0
42025,7.0,23.0
42025,5.0,7.0
42025,6.0,7.0
42025,5.0,16.0
42025,6.0,4.0
42025,6.0,30.0
42025,5.0,46.0
42025,9.0,57.0
42025,6.0,18.0
42025,7.0,6.0
42025,5.0,2.0
42025,4.0,17.0
42025,9.0,15.0
42025,6.0,11.0
42025,7.0,1.0
42025,6.0,3.0
42025,4.0,8.0
42025,4.0,6.0
42025,10.0,8.0
42025,4.0,14.0
42025,5.0,15.0
42025,6.0,19.0
42025,3.0,8.0
42025,6.0,17.0
42025,8.0,14.0
42025,5.0,18.0
42025,9.0,9.0
42025,9.0,2.0
42025,11.0,7.0
42025,4.0,8.0
42025,7.0,8.0
42025,8.0,27.0
42025,13.0,14.0
42025,3.0,28.0
42025,7.0,47.0
42025,6.0,17.0
42025,7.0,4.0
42025,9.0,0.0
42025,7.0,11.0
42025,2.0,10.0
42025,7.0,5.0
42025,7.0,5.0
42025,4.0,17.0
42025,6.0,60.0
42025,5.0,6.0
42025,0.0,24.0
42025,4.0,5.0
42025,8.0,3.0
42025,8.0,82.0
42025,5.0,26.0
42025,4.0,10.0
42025,3.0,81.0
42025,5.0,55.0
42025,4.0,20.0
42025,8.0,18.0
42025,4.0,5.0
42025,4.0,9.0
42025,7.0,28.0
42025,3.0,35.0
42025,5.0,80.0
42025,6.0,12.0
42025,2.0,97.0
42025,11.0,65.0
42025,6.0,35.0
42025,3.0,3.0
42025,6.0,49.0
42025,8.0,2.0
42025,12.0,18.0
42025,3.0,8.0
42025,6.0,5.0
42025,9.0,73.0
42025,5.0,3.0
42025,5.0,17.0
42025,7.0,6.0
42025,6.0,2.0
42025,7.0,3.0
42025,9.0,12.0
42025,16.0,8.0
42025,5.0,38.0
42025,7.0,6.0
42025,7.0,12.0
42025,19.0,18.0
42025,7.0,33.0
42025,6.0,8.0
42025,8.0,3.0
42025,6.0,4.0
42025,3.0,32.0
42025,6.0,62.0
42025,8.0,3.0
42025,5.0,8.0
42025,0.0,24.0
42025,7.0,2.0
42025,4.0,7.0
42025,4.0,3.0
42025,8.0,30.0
42025,3.0,12.0
42025,4.0,10.0
42025,17.0,3.0
42025,5.0,29.0
42025,4.0,72.0
42025,5.0,15.0
42025,12.0,66.0
42025,13.0,231.0
42025,9.0,10.0
42025,8.0,18.0
42025,7.0,12.0
42025,9.0,5.0
42025,6.0,2.0
42025,4.0,17.0
42025,7.0,7.0
42025,13.0,6.0
42025,4.0,2.0
42025,8.0,5.0
42025,5.0,16.0
42025,6.0,65.0
42025,8.0,15.0
42025,5.0,8.0
42025,5.0,18.0
42025,8.0,2.0
42025,3.0,85.0
42025,6.0,12.0
42025,6.0,48.0
42025,5.0,6.0
42025,2.0,3.0
42025,3.0,30.0
42025,11.0,181.0
42025,8.0,15.0
42025,7.0,8.0
42025,17.0,4.0
42025,5.0,4.0
42025,6.0,85.0
42025,10.0,5.0
42025,6.0,6.0
42025,9.0,52.0
42025,5.0,3.0
42025,3.0,237.0
42025,4.0,33.0
42025,9.0,5.0
42025,6.0,11.0
42025,4.0,4.0
42025,10.0,19.0
42025,6.0,3.0
42025,3.0,9.0
42025,19.0,21.0
42025,3.0,12.0
42025,4.0,6.0
42025,7.0,34.0
42025,7.0,4.0
42025,7.0,12.0
42025,5.0,2.0
42025,5.0,15.0
42025,4.0,9.0
42025,8.0,6.0
42025,3.0,4.0
42025,4.0,9.0
42025,4.0,11.0
42025,8.0,8.0
42025,6.0,44.0
42025,5.0,49.0
42025,5.0,7.0
42025,6.0,46.0
42025,6.0,37.0
42025,1.0,2.0
42025,8.0,14.0
42025,3.0,52.0
42025,6.0,55.0
42025,5.0,11.0
42025,3.0,3.0
42025,7.0,21.0
42025,7.0,6.0
42025,4.0,36.0
42025,9.0,27.0
42025,4.0,7.0
42025,6.0,29.0
42025,5.0,12.0
42025,6.0,54.0
42025,5.0,62.0
42025,5.0,17.0
42025,8.0,5.0
42025,5.0,6.0
42025,5.0,11.0
42025,5.0,8.0
42025,6.0,12.0
42025,5.0,3.0
42025,6.0,11.0
42025,7.0,4.0
42025,6.0,4.0
42025,6.0,22.0
42025,7.0,26.0
42025,5.0,25.0
42025,6.0,157.0
42025,2.0,10.0
42025,3.0,11.0
42025,8.0,2.0
42025,7.0,1.0
42025,6.0,6.0
42025,7.0,21.0
42025,7.0,4.0
42025,4.0,5.0
42025,6.0,3.0
42025,5.0,9.0
42025,4.0,13.0
42025,11.0,12.0
42025,4.0,6.0
42025,8.0,32.0
42025,5.0,2.0
42025,2.0,0.0
42025,2.0,3.0
42025,7.0,22.0
42025,16.0,7.0
42025,8.0,31.0
42025,2.0,23.0
42025,4.0,5.0
42025,4.0,4.0
42025,3.0,8.0
42025,2.0,26.0
42025,7.0,54.0
42025,2.0,11.0
42025,4.0,79.0
42025,8.0,19.0
42025,7.0,5.0
42025,8.0,51.0
42025,6.0,3.0
42025,7.0,24.0
42025,7.0,13.0
42025,4.0,18.0
42025,7.0,5.0
42025,6.0,0.0
42025,7.0,7.0
42025,5.0,8.0
42025,6.0,5.0
42025,8.0,6.0
42025,6.0,3.0
42025,0.0,3.0
42025,8.0,2.0
42025,5.0,43.0
42025,6.0,12.0
42025,7.0,44.0
42025,5.0,63.0
42025,5.0,4.0
42025,7.0,6.0
42025,8.0,158.0
42025,6.0,5.0
42025,6.0,2.0
42025,5.0,17.0
42025,7.0,169.0
42025,10.0,20.0
42025,10.0,71.0
42025,4.0,9.0
42025,14.0,12.0
42025,7.0,6.0
42025,7.0,13.0
42025,8.0,50.0
42025,7.0,8.0
42025,17.0,6.0
42025,5.0,1.0
42025,6.0,79.0
42025,4.0,79.0
42025,7.0,17.0
42025,5.0,47.0
42025,3.0,13.0
42025,5.0,3.0
42025,7.0,20.0
42025,8.0,30.0
42025,5.0,6.0
42025,8.0,73.0
42025,6.0,9.0
42025,9.0,8.0
42025,0.0,29.0
42025,9.0,26.0
42025,8.0,3.0
42025,9.0,0.0
42025,8.0,3.0
42025,12.0,16.0
42025,9.0,3.0
42025,6.0,13.0
42025,10.0,2.0
42025,7.0,4.0
42025,11.0,6.0
42025,8.0,6.0
42025,13.0,4.0
42025,7.0,9.0
42025,5.0,9.0
42025,7.0,4.0
42025,7.0,2.0
42025,9.0,60.0
42025,10.0,3.0
42025,8.0,32.0
42025,4.0,73.0
42025,6.0,9.0
42025,4.0,31.0
42025,7.0,3.0
42025,9.0,2.0
42025,11.0,7.0
42025,3.0,20.0
42025,8.0,4.0
42025,6.0,1.0
42025,5.0,6.0
42025,7.0,12.0
42025,5.0,10.0
42025,8.0,7.0
42025,6.0,9.0
42025,6.0,9.0
42025,7.0,10.0
42025,7.0,26.0
42025,6.0,12.0
42025,5.0,7.0
42025,6.0,10.0
42025,4.0,12.0
42025,9.0,13.0
42025,5.0,17.0
42025,7.0,9.0
42025,5.0,4.0
42025,7.0,17.0
42025,5.0,13.0
42025,6.0,13.0
42025,4.0,35.0
42025,9.0,6.0
42025,8.0,3.0
42025,6.0,8.0
42025,5.0,4.0
42025,15.0,37.0
42025,5.0,13.0
42025,8.0,1.0
42025,7.0,66.0
42025,11.0,19.0
42025,10.0,57.0
42025,8.0,8.0
42025,6.0,17.0
42025,8.0,4.0
42025,3.0,10.0
42025,7.0,4.0
42025,6.0,428.0
42025,7.0,13.0
42025,10.0,1.0
42025,8.0,7.0
42025,5.0,36.0
42025,5.0,24.0
42025,6.0,16.0
42025,7.0,11.0
42025,4.0,6.0
42025,12.0,0.0
42025,5.0,6.0
42025,9.0,20.0
42025,7.0,10.0
42025,10.0,2.0
42025,5.0,5.0
42025,11.0,3.0
42025,10.0,3.0
42025,6.0,8.0
42025,7.0,7.0
42025,6.0,20.0
42025,5.0,9.0
42025,7.0,1.0
42025,13.0,6.0
42025,9.0,27.0
42025,8.0,21.0
42025,15.0,2.0
42025,6.0,47.0
42025,8.0,7.0
42025,5.0,3.0
42025,11.0,21.0
42025,5.0,2.0
42025,8.0,21.0
42025,5.0,8.0
42030,16.0,11.0
42030,12.0,11.0
42030,14.0,5.0
42030,9.0,13.0
42030,7.0,24.0
42030,10.0,118.0
42030,4.0,27.0
42030,7.0,89.0
42030,13.0,32.0
42030,1.0,7.0
42030,9.0,69.0
42030,9.0,204.0
42030,9.0,74.0
42030,8.0,23.0
42030,6.0,43.0
42030,29.0,215.0
42030,9.0,32.0
42030,12.0,21.0
42030,8.0,14.0
42030,12.0,12.0
42030,4.0,8.0
42030,6.0,13.0
42030,5.0,14.0
42030,12.0,32.0
42030,11.0,24.0
42030,5.0,20.0
42030,9.0,4.0
42030,4.0,20.0
42030,10.0,31.0
42030,9.0,28.0
42030,10.0,15.0
42030,7.0,14.0
42030,4.0,8.0
42030,7.0,67.0
42030,11.0,42.0
42030,12.0,11.0
42030,2.0,8.0
42030,8.0,38.0
42030,13.0,146.0
42030,8.0,9.0
42030,7.0,9.0
42030,9.0,89.0
42030,10.0,9.0
42030,6.0,5.0
42030,11.0,8.0
42030,11.0,71.0
42030,12.0,22.0
42030,2.0,64.0
42030,1.0,5.0
42030,13.0,161.0
42030,8.0,9.0
42030,8.0,19.0
42030,8.0,8.0
42030,8.0,106.0
42030,5.0,11.0
42030,13.0,7.0
42030,7.0,29.0
42030,6.0,10.0
42030,7.0,20.0
42030,12.0,15.0
42030,11.0,16.0
42030,10.0,119.0
42030,12.0,60.0
42030,583.0,965.0
42030,9.0,16.0
42030,16.0,0.0
42030,10.0,15.0
42030,8.0,21.0
42030,9.0,17.0
42030,10.0,10.0
42030,12.0,5.0
42030,10.0,5.0
42030,9.0,6.0
42030,14.0,12.0
42030,7.0,5.0
42030,10.0,67.0
42030,4.0,15.0
42030,5.0,50.0
42030,28.0,194.0
42030,11.0,12.0
42030,60.0,1174.0
42030,13.0,16.0
42030,15.0,17.0
42030,7.0,6.0
42030,7.0,24.0
42030,5.0,64.0
42030,5.0,30.0
42030,13.0,17.0
42030,10.0,105.0
42030,5.0,178.0
42030,8.0,45.0
42030,7.0,18.0
42030,6.0,4.0
42030,8.0,242.0
42030,14.0,22.0
42030,268.0,3015.0
42030,10.0,105.0
42030,23.0,19.0
42030,233.0,15075.0
42030,9.0,18.0
42030,6.0,20.0
42030,369.0,14488.0
42030,11.0,38.0
42030,7.0,65.0
42030,11.0,11.0
42030,101.0,545.0
42030,113.0,5460.0
42030,5.0,44.0
42030,10.0,7.0
42030,41.0,48040.0
42030,1.0,9748.0
42030,3.0,24811.0
42030,12.0,39.0
42030,8.0,11.0
42030,11.0,34.0
42030,1.0,12884.0
42030,87.0,18562.0
42030,9.0,23.0
42030,7.0,18.0
42030,8.0,43.0
42030,12.0,42.0
42030,5.0,86.0
42030,3.0,18724.0
42030,8.0,20.0
42030,8.0,7.0
42030,77.0,254.0
42030,573.0,26916.0
42030,6.0,49.0
42030,9.0,17.0
42030,14.0,9.0
42030,12.0,16.0
42030,1.0,74875.0
42030,11.0,4.0
42030,8.0,47.0
42030,6.0,80.0
42030,9.0,24.0
42030,192.0,2675.0
42030,12.0,2.0
42030,5.0,11.0
42030,8.0,6.0
42030,7.0,15.0
42030,10.0,18.0
42030,5.0,20.0
42030,3.0,13.0
42030,9.0,35.0
42030,10.0,74.0
42030,14.0,6.0
42030,17.0,113.0
42030,9.0,343.0
42030,8.0,1.0
42030,12.0,19.0
42030,5.0,90.0
42030,9.0,50.0
42030,264.0,4402.0
42030,45.0,273.0
42030,27.0,10.0
42030,6.0,12.0
42030,6.0,26.0
42030,10.0,15.0
42030,9.0,90.0
42030,10.0,41.0
42030,9.0,58.0
42030,5.0,30.0
42035,7.0,4.0
42035,18.0,17.0
42035,4.0,0.0
42035,9.0,28.0
42035,0.0,9.0
42035,7.0,9.0
42035,7.0,67.0
42035,9.0,59.0
42035,15.0,9.0
42035,9.0,14.0
42035,7.0,32.0
42035,8.0,9.0
42035,7.0,31.0
42035,5.0,18.0
42035,1.0,39.0
42035,6.0,12.0
42035,6.0,48.0
42035,6.0,40.0
42035,2.0,72.0
42035,11.0,10.0
42035,13.0,21.0
42035,15.0,59.0
42035,12.0,76.0
42035,5.0,39.0
42035,11.0,4.0
42035,11.0,15.0
42035,5.0,19.0
42035,17.0,3.0
42035,8.0,101.0
42035,9.0,27.0
42035,8.0,2.0
42035,5.0,2.0
42035,7.0,6.0
42035,5.0,28.0
42035,5.0,4.0
42035,15.0,4.0
42035,13.0,33.0
42035,11.0,4.0
42035,11.0,3.0
42035,6.0,14.0
42035,7.0,55.0
42035,5.0,26.0
42035,10.0,3.0
42035,6.0,10.0
42035,43.0,29.0
42035,28.0,183.0
42035,8.0,62.0
42035,12.0,6.0
42035,9.0,11.0
42035,11.0,6.0
42035,9.0,133.0
42035,14.0,9.0
42035,22.0,10.0
42035,6.0,30.0
42035,2.0,57.0
42035,6.0,3.0
42035,9.0,85.0
42035,5.0,5.0
42035,10.0,14.0
42035,4.0,16.0
42035,6.0,22.0
42035,9.0,23.0
42035,9.0,59.0
42035,7.0,64.0
42035,11.0,11.0
42035,6.0,10.0
42035,7.0,16.0
42035,6.0,163.0
42035,6.0,12.0
42035,8.0,53.0
42035,10.0,4.0
42035,11.0,6.0
42035,7.0,39.0
42035,16.0,17.0
42035,7.0,26.0
42035,14.0,10.0
42035,9.0,15.0
42035,0.0,15.0
42035,0.0,12.0
42035,7.0,37.0
42035,8.0,4.0
42035,14.0,247.0
42035,11.0,13.0
42035,17.0,10.0
42035,6.0,9.0
42035,11.0,126.0
42035,2.0,26.0
42035,12.0,225.0
42035,4.0,21.0
42035,12.0,532.0
42035,6.0,13.0
42035,6.0,11.0
42035,7.0,3.0
42035,11.0,39.0
42035,13.0,120.0
42035,7.0,33.0
42035,8.0,2.0
42035,6.0,18.0
42035,10.0,42.0
42035,6.0,17.0
42035,9.0,9.0
42035,7.0,4.0
42035,12.0,16.0
42035,13.0,278.0
42035,7.0,15.0
42035,9.0,16.0
42035,8.0,10.0
42035,0.0,99.0
42035,15.0,20.0
42035,8.0,12.0
42035,9.0,68.0
42035,6.0,43.0
42035,8.0,29.0
42035,6.0,44.0
42035,6.0,23.0
42035,9.0,7.0
42035,16.0,7.0
42035,4.0,2.0
42035,12.0,17.0
42035,41.0,15.0
42035,5.0,146.0
42035,15.0,13.0
42035,36.0,20235.0
42035,7.0,466.0
42035,13.0,22.0
42035,11.0,3.0
42035,6.0,1.0
42035,4.0,15.0
42035,5.0,4.0
42035,16.0,4.0
42035,4.0,6.0
42035,7.0,171.0
42035,7.0,28.0
42035,7.0,12.0
42035,5.0,120.0
42035,8.0,4.0
42035,27.0,1624.0
42035,14.0,15.0
42035,15.0,21.0
42035,16.0,462.0
42035,5.0,6.0
42035,10.0,6.0
42035,6.0,18.0
42035,9.0,12.0
42035,7.0,21.0
42035,17.0,59.0
42035,10.0,4.0
42035,8.0,19.0
42035,22.0,24.0
42035,7.0,16.0
42035,7.0,16.0
42035,9.0,6.0
42035,7.0,43.0
42035,6.0,14.0
42035,7.0,25.0
42035,9.0,539.0
42035,13.0,0.0
42035,19.0,446.0
42035,6.0,926.0
42035,7.0,5.0
42035,9.0,26.0
42035,6.0,30.0
42035,6.0,20.0
42035,46.0,145.0
42035,12.0,7.0
42035,8.0,8.0
42035,9.0,10.0
42035,5.0,51.0
42035,11.0,10.0
42035,6.0,13.0
42035,11.0,4.0
42035,10.0,32.0
42035,3.0,6.0
42035,8.0,36.0
42035,8.0,2.0
42035,34.0,9.0
42035,6.0,11.0
42035,7.0,21.0
42035,0.0,1.0
42035,8.0,16.0
42035,7.0,7.0
42035,9.0,92.0
42035,18.0,6.0
42035,22.0,166.0
42035,17.0,15.0
42035,14.0,41.0
42035,9.0,11.0
42035,6.0,13.0
42035,8.0,29.0
42035,4.0,60.0
42035,8.0,3.0
42035,17.0,0.0
42035,16.0,84.0
42035,9.0,4.0
42035,14.0,206.0
42035,31.0,25.0
42035,14.0,12.0
42035,16.0,7556.0
42035,7.0,17.0
42035,9.0,8.0
42035,13.0,81.0
42035,0.0,29.0
42035,9.0,24.0
42035,7.0,27.0
42035,13.0,5.0
42035,20.0,39.0
42035,60.0,107.0
42035,43.0,44.0
42035,13.0,20.0
42035,6.0,15.0
42035,5.0,6.0
42035,12.0,53.0
42035,12.0,23.0
42035,13.0,33.0
42035,14.0,13.0
42035,6.0,23.0
42035,6.0,126.0
42035,64.0,244.0
42035,11.0,9.0
42035,6.0,8.0
42035,89.0,37.0
42035,9.0,12.0
42035,7.0,13.0
42035,18.0,34.0
42035,3.0,96.0
42035,6.0,12.0
42035,7.0,5.0
42035,11.0,6.0
42035,5.0,44.0
42035,9.0,634.0
42035,8.0,13.0
42035,8.0,13.0
42035,36.0,12.0
42035,8.0,43.0
42035,8.0,162.0
42035,8.0,39.0
42035,12.0,20.0
42035,3.0,55.0
42035,6.0,13.0
42035,7.0,8.0
42035,16.0,214.0
42035,6.0,3.0
42035,21.0,31.0
42035,17.0,84.0
42035,29.0,850.0
42035,10.0,10.0
42035,25.0,18.0
42035,8.0,488.0
42035,1.0,140.0
42035,17.0,51.0
42035,7.0,718.0
42035,11.0,16.0
42035,11.0,140.0
42035,13.0,90.0
42035,6.0,7.0
42035,7.0,55.0
42035,16.0,117.0
42035,8.0,4.0
42035,8.0,12.0
42035,9.0,73.0
42035,8.0,46.0
42035,8.0,2.0
42035,9.0,10.0
42035,6.0,15.0
42035,7.0,5.0
42035,276.0,6750.0
42035,4.0,67.0
42035,6.0,52.0
42035,10.0,5.0
42035,8.0,18.0
42035,12.0,62.0
42035,7.0,7.0
42035,5.0,29.0
42035,7.0,13.0
42035,2.0,6.0
42035,7.0,4.0
42035,6.0,49.0
42035,9.0,14.0
42035,8.0,47.0
42035,9.0,7.0
42035,1.0,16.0
42035,33.0,1094.0
42035,16.0,1648.0
42035,7.0,4.0
42035,15.0,185.0
42035,24.0,2.0
42035,6.0,23.0
42035,4.0,4.0
42035,9.0,4.0
42035,17.0,179.0
42035,10.0,15.0
42035,7.0,16.0
42035,35.0,306.0
42035,8.0,13.0
42035,10.0,320.0
42035,9.0,14.0
42035,8.0,9.0
42035,17.0,113.0
42035,73.0,5.0
42035,5.0,9.0
42035,700.0,3434.0
42035,5.0,7.0
42035,21.0,1.0
42035,4.0,15.0
42035,1.0,147.0
42035,9.0,6.0
42035,9.0,216.0
42035,8.0,8.0
42035,11.0,8.0
42035,6.0,240.0
42035,12.0,4071.0
42035,8.0,12.0
42035,8.0,7.0
42035,24.0,18.0
42035,5.0,29.0
42035,14.0,1041.0
42035,18.0,43.0
42035,6.0,36.0
42035,20.0,257.0
42035,356.0,8214.0
42035,6.0,36.0
42035,10.0,13.0
42035,19.0,35.0
42035,9.0,10.0
42035,0.0,26.0
42035,5.0,41.0
42035,41.0,536.0
42035,8.0,4.0
42035,13.0,21.0
42035,3.0,15.0
42035,6.0,5.0
42035,18.0,23.0
42035,4.0,30.0
42035,6.0,19.0
42035,7.0,82.0
42035,9.0,34.0
42035,8.0,3.0
42035,11.0,3.0
42035,22.0,24.0
42035,13.0,21.0
42035,7.0,11.0
42035,6.0,8.0
42035,14.0,4.0
42035,6.0,7.0
42035,192.0,1980.0
42035,7.0,175.0
42035,7.0,6.0
42035,11.0,5.0
42035,8.0,4.0
42035,9.0,25.0
42035,6.0,269.0
42035,7.0,32.0
42035,7.0,9.0
42035,7.0,13.0
42035,9.0,5.0
42035,16.0,118.0
42035,3.0,25.0
42035,7.0,21.0
42035,19.0,66.0
42035,3.0,8.0
42035,7.0,112.0
42035,11.0,42.0
42035,5.0,58.0
42035,8.0,9.0
42035,29.0,88.0
42035,17.0,67.0
42035,20.0,88.0
42035,6.0,9.0
42035,7.0,49.0
42035,5.0,11.0
42035,14.0,18.0
42035,9.0,18.0
42035,7.0,32.0
42035,10.0,19.0
42035,16.0,70.0
42035,22.0,25.0
42035,16.0,24.0
